bin_id,Xt,Yt,cell_count,matched_fraction
025_8_15,3416.125732421875,6251.6611328125,109.0,0.9999999999999988
025_8_16,3388.533203125,6580.76708984375,223.0,0.9999999999999994
025_8_17,3419.492431640625,7050.25390625,272.0,1.0
025_8_18,3350.575927734375,7336.5712890625,204.0,0.9999999999999989
025_8_19,3394.85107421875,7801.359375,79.0,0.9999999999999997
025_8_20,3454.668701171875,8110.19091796875,36.0,0.9999999999999997
025_8_22,3420.318603515625,9094.875,6.0,0.9999999999999999
025_8_23,3454.189453125,9541.6611328125,13.0,1.0
025_8_24,3455.2939453125,9760.7177734375,55.0,1.0000000000000002
025_8_25,3402.64990234375,10282.4501953125,75.0,0.999999999999999
025_8_26,3438.173828125,10600.556640625,160.0,0.9999999999999994
025_8_27,3368.552978515625,11028.443359375,304.0,0.9999999999999999
025_8_28,3401.572998046875,11427.3505859375,490.0,0.9999999999999994
025_8_29,3405.323974609375,11791.974609375,535.0,0.9999999999999993
025_8_30,3357.835693359375,12193.7705078125,509.0,0.9999999999999984
025_8_31,3409.06787109375,12586.6865234375,447.0,1.0000000000000002
025_8_32,3391.435546875,13044.3486328125,429.0,1.0
025_8_33,3400.7783203125,13387.1474609375,713.0,0.9999999999999993
025_8_34,3398.887939453125,13802.166015625,704.0,1.0000000000000002
025_8_35,3389.43505859375,14159.4755859375,421.0,1.0000000000000009
025_8_36,3396.195556640625,14590.9375,639.0,0.9999999999999996
025_8_37,3389.074462890625,15012.236328125,615.0,0.9999999999999986
025_8_38,3419.800048828125,15393.513671875,561.0,0.999999999999999
025_8_39,3392.109619140625,15819.7255859375,664.0,0.9999999999999994
025_8_40,3398.95458984375,16190.3310546875,781.0,1.0000000000000009
025_8_41,3385.680908203125,16607.798828125,681.0,0.9999999999999998
025_8_42,3374.614501953125,16988.119140625,567.0,0.9999999999999992
025_8_43,3393.520751953125,17405.322265625,753.0,0.999999999999999
025_8_44,3395.078369140625,17799.35546875,685.0,0.9999999999999996
025_8_45,3419.348876953125,18191.63671875,472.0,1.000000000000002
025_8_46,3466.02783203125,18449.787109375,113.0,1.0000000000000002
025_9_0,3728.314453125,342.5669250488281,12.0,0.9999999999999999
025_9_1,3816.977783203125,556.1076049804688,93.0,1.0
025_9_2,3860.658447265625,1112.1280517578125,78.0,1.0000000000000002
025_9_3,3830.23779296875,1328.74169921875,136.0,0.9999999999999999
025_9_4,3835.254150390625,1868.0054931640625,20.0,0.9999999999999996
025_9_5,3857.716064453125,2293.5341796875,26.0,0.9999999999999998
025_9_6,3732.61279296875,2543.71826171875,19.0,1.0000000000000004
025_9_7,3675.4814453125,2977.380615234375,9.0,0.9999999999999997
025_9_9,3869.415771484375,3900.880615234375,82.0,0.9999999999999993
025_9_10,3797.472412109375,4203.591796875,114.0,0.9999999999999996
025_9_11,3810.222900390625,4473.50341796875,55.0,0.9999999999999998
025_9_13,3839.929931640625,5505.93896484375,24.0,0.9999999999999997
025_9_14,3788.25244140625,5773.6171875,54.0,1.0
025_9_15,3785.61181640625,6230.453125,162.0,0.9999999999999999
025_9_16,3784.833251953125,6593.6904296875,177.0,0.9999999999999998
025_9_17,3753.69580078125,6967.64599609375,319.0,0.9999999999999996
025_9_18,3741.60400390625,7284.45703125,5.0,0.9999999999999999
025_9_19,3690.015380859375,7843.72412109375,6.0,0.9999999999999999
