bin_id,Xt,Yt,cell_count,matched_fraction
020_7_25,3016.030517578125,10185.041015625,210.0,0.9999999999999998
020_7_26,3005.62451171875,10604.552734375,201.0,0.9999999999999996
020_7_27,2976.052001953125,11026.51953125,313.0,1.0000000000000009
020_7_28,2975.67578125,11400.5029296875,462.0,1.0000000000000004
020_7_29,2979.05419921875,11801.3173828125,615.0,1.0000000000000004
020_7_30,2979.564453125,12213.3935546875,650.0,1.0000000000000007
020_7_31,2964.710205078125,12590.037109375,641.0,0.9999999999999983
020_7_32,2986.82373046875,13011.640625,457.0,1.0000000000000002
020_7_33,3025.603515625,13412.794921875,515.0,1.0000000000000004
020_7_34,2993.13232421875,13806.646484375,710.0,1.0
020_7_35,2997.561767578125,14196.7080078125,720.0,1.0
020_7_36,2992.49462890625,14633.5595703125,591.0,0.9999999999999992
020_7_37,2996.56640625,15002.9208984375,569.0,0.9999999999999988
020_7_38,2986.29052734375,15389.39453125,644.0,0.9999999999999996
020_7_39,2993.8056640625,15812.06640625,688.0,0.9999999999999993
020_7_40,2994.5537109375,16188.1240234375,774.0,1.0000000000000004
020_7_41,3015.23046875,16604.400390625,630.0,0.9999999999999999
020_7_42,3000.31005859375,17005.748046875,732.0,1.0000000000000007
020_7_43,3008.057373046875,17397.162109375,826.0,0.9999999999999993
020_7_44,3028.089111328125,17810.267578125,441.0,1.0000000000000009
020_7_45,2973.753173828125,18181.59765625,348.0,0.9999999999999998
020_8_1,3467.241943359375,756.7478637695312,23.0,0.9999999999999997
020_8_2,3403.82373046875,849.8301391601562,38.0,0.9999999999999999
020_8_16,3365.585693359375,6620.9716796875,45.0,0.9999999999999996
020_8_17,3423.471923828125,7075.2705078125,89.0,0.999999999999999
020_8_18,3370.005859375,7340.2646484375,78.0,0.9999999999999996
020_8_19,3391.08984375,7806.01953125,66.0,1.0000000000000004
020_8_20,3345.71533203125,8179.537109375,53.0,1.0000000000000013
020_8_21,3381.67822265625,8598.5341796875,10.0,1.0
020_8_23,3393.2060546875,9432.474609375,131.0,1.0000000000000002
020_8_24,3380.925048828125,9806.8720703125,304.0,1.0000000000000002
020_8_25,3393.16748046875,10186.859375,308.0,0.9999999999999997
020_8_26,3405.3798828125,10605.23828125,258.0,1.0000000000000004
020_8_27,3411.059326171875,11010.1005859375,234.0,1.0000000000000002
020_8_28,3407.84033203125,11436.501953125,330.0,1.0000000000000007
020_8_29,3371.644287109375,11816.1474609375,402.0,1.0
020_8_30,3438.7919921875,12183.09765625,521.0,1.0000000000000009
020_8_31,3429.26513671875,12624.421875,493.0,0.9999999999999997
020_8_32,3404.2490234375,12994.6171875,718.0,1.0
020_8_33,3381.80224609375,13414.966796875,641.0,0.9999999999999988
020_8_34,3412.60693359375,13819.5693359375,616.0,1.0000000000000004
020_8_35,3387.347900390625,14174.546875,587.0,1.0000000000000007
020_8_36,3415.96728515625,14632.806640625,530.0,1.0000000000000007
020_8_37,3408.42529296875,15005.240234375,607.0,1.0
020_8_38,3423.25244140625,15410.2802734375,681.0,0.9999999999999998
020_8_39,3390.26904296875,15771.22265625,523.0,1.000000000000001
020_8_40,3394.249755859375,16193.619140625,766.0,0.9999999999999998
020_8_41,3350.011474609375,16579.685546875,523.0,0.9999999999999993
020_8_42,3313.793701171875,16972.708984375,354.0,1.0000000000000007
020_8_43,3394.474365234375,17440.193359375,583.0,1.0
020_8_44,3397.90869140625,17827.3359375,626.0,0.9999999999999996
020_8_45,3418.87548828125,18186.6171875,614.0,1.0000000000000009
020_8_46,3443.8671875,18530.724609375,272.0,1.0
020_9_1,3793.111083984375,714.2866821289062,223.0,1.0000000000000002
020_9_2,3663.420166015625,820.0189819335938,17.0,0.9999999999999999
020_9_15,3765.185791015625,6298.33203125,16.0,1.0000000000000002
020_9_16,3843.287841796875,6598.54443359375,35.0,1.0
020_9_17,3752.176513671875,6998.7763671875,57.0,0.999999999999999
020_9_18,3741.759521484375,7401.044921875,40.0,0.9999999999999999
020_9_19,3742.766357421875,7787.1171875,10.0,0.9999999999999999
020_9_20,3876.525390625,8191.29248046875,19.0,1.0
020_9_21,3805.893310546875,8631.904296875,17.0,1.0000000000000002
020_9_22,3903.005615234375,9028.17578125,13.0,0.9999999999999993
020_9_23,3826.76123046875,9457.2578125,84.0,1.0000000000000002
020_9_24,3800.464111328125,9802.4384765625,307.0,0.999999999999999
020_9_25,3797.114501953125,10170.4091796875,231.0,1.0
020_9_26,3751.9453125,10571.35546875,152.0,0.9999999999999991
020_9_27,3796.017333984375,11026.7451171875,128.0,1.0000000000000004
020_9_28,3781.44970703125,11399.96484375,217.0,1.0000000000000002
020_9_29,3800.540771484375,11833.9423828125,529.0,0.9999999999999998
020_9_30,3774.14404296875,12178.94140625,657.0,0.9999999999999988
020_9_31,3792.3125,12631.158203125,445.0,0.9999999999999988
020_9_32,3813.7783203125,12978.6826171875,483.0,0.9999999999999989
020_9_33,3788.435302734375,13400.30078125,683.0,0.9999999999999994
020_9_34,3794.5556640625,13792.1220703125,657.0,0.9999999999999999
020_9_35,3804.83349609375,14209.1201171875,539.0,0.9999999999999987
020_9_36,3785.25732421875,14602.72265625,530.0,1.000000000000003
020_9_37,3808.25830078125,15018.7373046875,618.0,1.0000000000000009
020_9_38,3795.592041015625,15402.12109375,806.0,1.0000000000000013
020_9_39,3819.0927734375,15783.17578125,583.0,0.9999999999999997
